date,year,month,region,type,avg_price,price_category,total_sold,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
2017-12-24,2017,December,Charlotte,organic,1.83,Medium,9064,7,3987,214,4856,4856,0,0
2017-12-17,2017,December,Charlotte,organic,1.86,Medium,9679,1,4730,228,4720,4720,0,0
2017-12-10,2017,December,Charlotte,organic,1.91,Medium,10004,4,4293,202,5505,5498,7,0
2017-12-03,2017,December,Charlotte,organic,1.9,Medium,9558,20,4864,211,4463,4271,192,0
2017-11-26,2017,November,Charlotte,organic,2.11,High,8486,21,3663,158,4644,4345,299,0
2017-11-19,2017,November,Charlotte,organic,2.13,High,7919,8,3854,131,3926,3802,124,0
2017-11-12,2017,November,Charlotte,organic,2.15,High,9048,16,3865,177,4990,4734,256,0
2017-11-05,2017,November,Charlotte,organic,2.22,High,9819,32,4551,194,5042,4819,223,0
2017-10-29,2017,October,Charlotte,organic,2.02,High,11245,43,3777,161,7264,7117,147,0
2017-10-22,2017,October,Charlotte,organic,2.08,High,11569,37,4320,181,7031,6886,145,0
2017-10-15,2017,October,Charlotte,organic,2.38,High,10196,65,3477,161,6493,6320,173,0
2017-10-08,2017,October,Charlotte,organic,2.67,High,9399,31,3911,131,5326,5148,178,0
2017-10-01,2017,October,Charlotte,organic,2.82,High,8276,13,4182,174,3907,3656,251,0
2017-09-24,2017,September,Charlotte,organic,2.55,High,10375,22,4285,118,5950,5561,389,0
2017-09-17,2017,September,Charlotte,organic,2.77,High,8821,23,4306,157,4335,4169,166,0
2017-09-10,2017,September,Charlotte,organic,2.8,High,10287,69,4094,222,5902,5893,9,0
2017-09-03,2017,September,Charlotte,organic,2.82,High,10311,17,4696,242,5356,5204,152,0
2017-08-27,2017,August,Charlotte,organic,2.83,High,9802,67,4586,175,4974,4971,3,0
2017-08-20,2017,August,Charlotte,organic,2.48,High,10483,92,4682,201,5508,5501,7,0
2017-08-13,2017,August,Charlotte,organic,2.35,High,10438,33,4739,243,5423,5419,4,0
2017-08-06,2017,August,Charlotte,organic,2.36,High,10271,28,4984,251,5008,5008,0,0
2017-07-30,2017,July,Charlotte,organic,2.07,High,8476,27,5055,322,3072,3072,0,0
2017-07-23,2017,July,Charlotte,organic,2.0,Medium,9136,22,5298,391,3425,3425,0,0
2017-07-16,2017,July,Charlotte,organic,1.99,Medium,9447,12,5361,377,3697,3694,3,0
2017-07-09,2017,July,Charlotte,organic,2.06,High,8789,7,5370,348,3064,3064,0,0
2017-07-02,2017,July,Charlotte,organic,2.09,High,8194,46,5111,372,2665,2661,4,0
2017-06-25,2017,June,Charlotte,organic,1.99,Medium,9404,31,5153,284,3936,3926,10,0
2017-06-18,2017,June,Charlotte,organic,2.03,High,8382,81,4880,337,3084,3081,3,0
2017-06-11,2017,June,Charlotte,organic,2.15,High,9586,285,4583,302,4416,4416,0,0
2017-06-04,2017,June,Charlotte,organic,2.47,High,7061,295,4784,343,1639,1639,0,0
2017-05-28,2017,May,Charlotte,organic,2.5,High,8255,314,5327,398,2216,1790,426,0
2017-05-21,2017,May,Charlotte,organic,2.48,High,7285,256,4833,439,1757,1583,174,0
2017-05-14,2017,May,Charlotte,organic,2.21,High,9005,421,6462,585,1537,1270,267,0
2017-05-07,2017,May,Charlotte,organic,2.31,High,8084,147,5187,414,2336,1777,559,0
2017-04-30,2017,April,Charlotte,organic,2.53,High,7230,290,4785,414,1741,1615,126,0
2017-04-23,2017,April,Charlotte,organic,2.58,High,7041,281,4591,403,1766,1766,0,0
2017-04-16,2017,April,Charlotte,organic,2.05,High,8798,300,6235,655,1608,1600,8,0
2017-04-09,2017,April,Charlotte,organic,2.02,High,8815,248,5760,705,2102,1909,193,0
2017-04-02,2017,April,Charlotte,organic,1.95,Medium,10320,279,6849,639,2553,1828,725,0
2017-03-26,2017,March,Charlotte,organic,2.01,High,8724,277,5908,559,1980,1582,398,0
2017-03-19,2017,March,Charlotte,organic,1.96,Medium,6033,290,4579,556,608,270,338,0
2017-03-12,2017,March,Charlotte,organic,1.86,Medium,7142,226,4486,589,1841,1841,0,0
2017-03-05,2017,March,Charlotte,organic,1.78,Medium,6959,330,3724,437,2468,2274,194,0
2017-02-26,2017,February,Charlotte,organic,1.7,Medium,8500,220,3918,542,3820,3467,353,0
2017-02-19,2017,February,Charlotte,organic,1.67,Medium,9419,300,4077,599,4443,4295,148,0
2017-02-12,2017,February,Charlotte,organic,1.63,Medium,9090,149,4040,419,4482,4320,162,0
2017-02-05,2017,February,Charlotte,organic,1.62,Medium,8473,140,3541,461,4331,4076,255,0
2017-01-29,2017,January,Charlotte,organic,1.5,Medium,10053,131,4706,521,4695,4139,556,0
2017-01-22,2017,January,Charlotte,organic,1.48,Medium,8444,92,3487,449,4416,3971,445,0
2017-01-15,2017,January,Charlotte,organic,1.5,Medium,10672,149,4643,570,5310,4703,607,0
2017-01-08,2017,January,Charlotte,organic,1.49,Medium,11738,236,4457,620,6425,5971,454,0
2017-01-01,2017,January,Charlotte,organic,1.7,Medium,7225,121,3135,489,3480,3126,354,0
2017-12-31,2017,December,Chicago,organic,1.79,Medium,26040,142,16241,0,9657,9650,7,0
2017-12-24,2017,December,Chicago,organic,1.81,Medium,32444,324,21630,0,10490,10483,7,0
2017-12-17,2017,December,Chicago,organic,1.39,Medium,44435,946,21148,0,22341,22341,0,0
2017-12-10,2017,December,Chicago,organic,1.65,Medium,40734,180,30866,0,9688,9681,7,0
2017-12-03,2017,December,Chicago,organic,1.75,Medium,32233,21,24947,0,7265,7209,56,0
2017-11-26,2017,November,Chicago,organic,1.73,Medium,28513,35,19019,0,9459,9428,31,0
2017-11-19,2017,November,Chicago,organic,1.79,Medium,27899,30,20560,0,7309,7291,18,0
2017-11-12,2017,November,Chicago,organic,2.06,High,32924,25,25147,0,7752,7733,19,0
2017-11-05,2017,November,Chicago,organic,1.95,Medium,41108,24,31160,0,9924,9916,8,0
2017-10-29,2017,October,Chicago,organic,2.06,High,35334,29,28054,0,7251,7240,11,0
2017-10-22,2017,October,Chicago,organic,2.1,High,33776,39,23237,0,10500,10491,9,0
2017-10-15,2017,October,Chicago,organic,1.9,Medium,42272,25,30172,0,12075,12071,4,0
2017-10-08,2017,October,Chicago,organic,1.8,Medium,44055,51,31925,0,12079,12071,8,0
2017-10-01,2017,October,Chicago,organic,1.84,Medium,31904,61,25187,0,6656,6656,0,0
2017-09-24,2017,September,Chicago,organic,1.92,Medium,33347,112,25900,0,7335,7331,4,0
2017-09-17,2017,September,Chicago,organic,2.13,High,28048,124,20717,0,7207,7207,0,0
2017-09-10,2017,September,Chicago,organic,1.96,Medium,26481,245,17924,0,8312,8312,0,0
2017-09-03,2017,September,Chicago,organic,2.05,High,20131,107,11897,0,8127,8127,0,0
2017-08-27,2017,August,Chicago,organic,2.11,High,26530,91,18594,0,7845,7845,0,0
2017-08-20,2017,August,Chicago,organic,1.71,Medium,13897,52,5014,0,8831,8824,7,0
2017-08-13,2017,August,Chicago,organic,1.69,Medium,17452,65,6950,0,10437,10434,3,0
2017-08-06,2017,August,Chicago,organic,1.74,Medium,13742,39,7883,0,5820,5820,0,0
2017-07-30,2017,July,Chicago,organic,1.9,Medium,39043,93,31701,0,7249,7249,0,0
2017-07-23,2017,July,Chicago,organic,1.88,Medium,36591,88,31152,0,5351,5351,0,0
2017-07-16,2017,July,Chicago,organic,1.83,Medium,43701,113,35396,0,8192,8192,0,0
2017-07-09,2017,July,Chicago,organic,1.99,Medium,34529,101,33440,0,988,988,0,0
2017-07-02,2017,July,Chicago,organic,1.98,Medium,34696,88,33042,0,1566,1566,0,0
2017-06-25,2017,June,Chicago,organic,1.98,Medium,34224,151,33078,0,995,992,3,0
2017-06-18,2017,June,Chicago,organic,1.98,Medium,36016,48,34824,0,1144,1144,0,0
2017-06-11,2017,June,Chicago,organic,1.96,Medium,44860,69,42911,0,1880,1880,0,0
2017-06-04,2017,June,Chicago,organic,1.94,Medium,46994,42,43897,0,3055,3051,4,0
2017-05-28,2017,May,Chicago,organic,1.93,Medium,48877,62,43856,0,4959,4959,0,0
2017-05-21,2017,May,Chicago,organic,1.94,Medium,44592,35,40715,0,3842,3842,0,0
2017-05-14,2017,May,Chicago,organic,1.93,Medium,40490,71,36511,0,3908,3908,0,0
2017-05-07,2017,May,Chicago,organic,1.95,Medium,42799,43,39979,0,2777,2777,0,0
2017-04-30,2017,April,Chicago,organic,1.97,Medium,46274,39,44554,0,1681,1681,0,0
2017-04-23,2017,April,Chicago,organic,1.67,Medium,50575,144,46354,0,4077,4073,4,0
2017-04-16,2017,April,Chicago,organic,1.74,Medium,68195,189,63661,0,4345,4345,0,0
2017-04-09,2017,April,Chicago,organic,1.95,Medium,57025,299,53040,0,3686,3686,0,0
2017-04-02,2017,April,Chicago,organic,1.94,Medium,56047,538,51260,0,4249,4249,0,0
2017-03-26,2017,March,Chicago,organic,1.67,Medium,48330,1252,43428,0,3650,3646,4,0
2017-03-19,2017,March,Chicago,organic,1.68,Medium,45989,1720,40737,0,3532,3528,4,0
2017-03-12,2017,March,Chicago,organic,1.93,Medium,33185,262,29577,0,3346,3346,0,0
2017-03-05,2017,March,Chicago,organic,1.64,Medium,47884,445,42428,0,5011,5011,0,0
2017-02-26,2017,February,Chicago,organic,1.69,Medium,46602,799,37769,0,8034,8030,4,0
2017-02-19,2017,February,Chicago,organic,1.6,Medium,36646,325,28156,0,8165,8165,0,0
2017-02-12,2017,February,Chicago,organic,1.53,Medium,35870,48,32793,0,3029,3029,0,0
2017-02-05,2017,February,Chicago,organic,1.49,Medium,42439,82,39289,0,3068,3068,0,0
2017-01-29,2017,January,Chicago,organic,1.51,Medium,44735,87,40555,0,4093,4089,4,0
2017-01-22,2017,January,Chicago,organic,1.51,Medium,47561,53,43587,0,3921,3921,0,0
2017-01-15,2017,January,Chicago,organic,1.85,Medium,38542,78,34378,0,4086,4086,0,0
2017-01-08,2017,January,Chicago,organic,1.81,Medium,28099,71,23893,0,4135,4135,0,0
2017-01-01,2017,January,Chicago,organic,1.34,Medium,36916,36,34077,0,2803,2803,0,0
2017-12-31,2017,December,CincinnatiDayton,organic,1.36,Medium,14495,483,4218,0,9794,7802,1992,0
2017-12-24,2017,December,CincinnatiDayton,organic,1.73,Medium,13218,444,5455,0,7319,3412,3907,0
2017-12-17,2017,December,CincinnatiDayton,organic,1.73,Medium,9466,372,4597,0,4497,2325,2172,0
2017-12-10,2017,December,CincinnatiDayton,organic,1.69,Medium,8239,253,4172,0,3814,2865,949,0
2017-12-03,2017,December,CincinnatiDayton,organic,1.72,Medium,6856,184,3717,0,2955,2571,384,0
2017-11-26,2017,November,CincinnatiDayton,organic,1.69,Medium,8466,132,2992,0,5342,3959,1383,0
2017-11-19,2017,November,CincinnatiDayton,organic,1.66,Medium,7514,294,3450,0,3770,3342,428,0
2017-11-12,2017,November,CincinnatiDayton,organic,1.67,Medium,12272,204,3368,0,8700,5086,3614,0
2017-11-05,2017,November,CincinnatiDayton,organic,1.92,Medium,13199,194,2941,0,10064,3749,6315,0
2017-10-29,2017,October,CincinnatiDayton,organic,1.87,Medium,12171,173,3285,0,8713,3873,4840,0
2017-10-22,2017,October,CincinnatiDayton,organic,1.86,Medium,14483,266,3671,0,10546,5672,4874,0
2017-10-15,2017,October,CincinnatiDayton,organic,1.81,Medium,10383,259,4240,0,5884,5541,343,0
2017-10-08,2017,October,CincinnatiDayton,organic,1.94,Medium,8460,246,4266,0,3948,3898,50,0
2017-10-01,2017,October,CincinnatiDayton,organic,2.01,High,12768,410,4418,0,7940,6127,1813,0
2017-09-24,2017,September,CincinnatiDayton,organic,2.2,High,16058,351,3639,0,12068,2048,10020,0
2017-09-17,2017,September,CincinnatiDayton,organic,2.14,High,11957,295,3983,0,7679,2517,5162,0
2017-09-10,2017,September,CincinnatiDayton,organic,2.15,High,9884,314,4231,0,5339,2167,3172,0
2017-09-03,2017,September,CincinnatiDayton,organic,2.17,High,13963,342,3270,0,10351,2220,8131,0
2017-08-27,2017,August,CincinnatiDayton,organic,1.95,Medium,11995,314,3292,0,8389,2503,5886,0
2017-08-20,2017,August,CincinnatiDayton,organic,1.92,Medium,8699,306,3688,0,4705,1706,2999,0
2017-08-13,2017,August,CincinnatiDayton,organic,1.97,Medium,7797,288,4076,0,3433,2702,731,0
2017-08-06,2017,August,CincinnatiDayton,organic,2.06,High,10853,291,4753,0,5809,3808,2001,0
2017-07-30,2017,July,CincinnatiDayton,organic,1.85,Medium,14874,426,6566,0,7882,2278,5604,0
2017-07-23,2017,July,CincinnatiDayton,organic,1.82,Medium,26748,469,11735,0,14544,1648,12896,0
2017-07-16,2017,July,CincinnatiDayton,organic,1.82,Medium,22784,428,5849,0,16507,2067,14440,0
2017-07-09,2017,July,CincinnatiDayton,organic,1.29,Medium,21313,172,4678,0,16463,251,16212,0
2017-07-02,2017,July,CincinnatiDayton,organic,1.28,Medium,27471,201,4917,0,22353,719,21634,0
2017-06-25,2017,June,CincinnatiDayton,organic,1.46,Medium,18586,235,4991,0,13360,467,12893,0
2017-06-18,2017,June,CincinnatiDayton,organic,1.55,Medium,18170,344,8331,0,9495,182,9313,0
2017-06-11,2017,June,CincinnatiDayton,organic,0.77,Low,42521,298,5882,0,36341,496,35845,0
2017-06-04,2017,June,CincinnatiDayton,organic,1.65,Medium,12883,307,4900,0,7676,829,6847,0
2017-05-28,2017,May,CincinnatiDayton,organic,1.78,Medium,12161,325,4913,0,6923,976,5947,0
2017-05-21,2017,May,CincinnatiDayton,organic,1.66,Medium,14138,257,5820,0,8061,1103,6958,0
2017-05-14,2017,May,CincinnatiDayton,organic,1.41,Medium,22297,240,5967,0,16090,802,15288,0
2017-05-07,2017,May,CincinnatiDayton,organic,1.48,Medium,19989,287,7275,0,12427,925,11502,0
2017-04-30,2017,April,CincinnatiDayton,organic,1.66,Medium,13924,243,4877,0,8804,883,7921,0
2017-04-23,2017,April,CincinnatiDayton,organic,1.92,Medium,8616,195,4323,0,4098,1159,2939,0
2017-04-16,2017,April,CincinnatiDayton,organic,0.98,Low,19269,290,4390,0,14589,1116,13473,0
2017-04-09,2017,April,CincinnatiDayton,organic,0.86,Low,24184,252,4494,0,19438,1004,18434,0
2017-04-02,2017,April,CincinnatiDayton,organic,0.83,Low,25025,303,4768,0,19954,996,18958,0
2017-03-26,2017,March,CincinnatiDayton,organic,1.04,Medium,24050,245,4884,0,18921,958,17963,0
2017-03-19,2017,March,CincinnatiDayton,organic,1.68,Medium,9218,304,6026,0,2888,1116,1772,0
2017-03-12,2017,March,CincinnatiDayton,organic,0.64,Low,29680,326,5300,0,24054,687,23367,0
2017-03-05,2017,March,CincinnatiDayton,organic,0.44,Low,64057,224,4749,0,59084,638,58446,0
2017-02-26,2017,February,CincinnatiDayton,organic,0.49,Low,44024,252,4473,0,39299,600,38699,0
2017-02-19,2017,February,CincinnatiDayton,organic,0.51,Low,41988,226,5734,0,36028,474,35554,0
2017-02-12,2017,February,CincinnatiDayton,organic,0.64,Low,26706,287,6528,0,19891,487,19404,0
2017-02-05,2017,February,CincinnatiDayton,organic,0.57,Low,25068,199,4655,0,20214,458,19756,0
2017-01-29,2017,January,CincinnatiDayton,organic,0.8,Low,15828,241,4264,0,11323,446,10877,0
2017-01-22,2017,January,CincinnatiDayton,organic,1.58,Medium,7210,236,4884,0,2090,695,1395,0
2017-01-15,2017,January,CincinnatiDayton,organic,1.88,Medium,6350,365,5229,0,756,716,40,0
2017-01-08,2017,January,CincinnatiDayton,organic,1.07,Medium,12346,323,6802,0,5221,655,4566,0
2017-01-01,2017,January,CincinnatiDayton,organic,1.23,Medium,10798,352,8558,0,1888,293,1595,0
2017-12-31,2017,December,Columbus,organic,1.14,Medium,15852,446,1042,0,14364,13142,1222,0
2017-12-24,2017,December,Columbus,organic,1.54,Medium,7094,349,1174,0,5571,4651,920,0
2017-12-17,2017,December,Columbus,organic,1.56,Medium,6639,411,1350,1,4877,3876,1001,0
2017-12-10,2017,December,Columbus,organic,1.52,Medium,6604,424,1208,0,4972,4524,448,0
2017-12-03,2017,December,Columbus,organic,1.54,Medium,6027,413,1265,0,4349,4314,35,0
2017-11-26,2017,November,Columbus,organic,1.54,Medium,7738,428,1501,0,5809,5053,756,0
2017-11-19,2017,November,Columbus,organic,1.47,Medium,7723,539,1545,0,5639,5290,349,0
2017-11-12,2017,November,Columbus,organic,1.53,Medium,8439,590,1464,0,6385,6058,327,0
2017-11-05,2017,November,Columbus,organic,1.67,Medium,7479,570,1069,0,5840,5689,151,0
2017-10-29,2017,October,Columbus,organic,1.73,Medium,9203,550,1472,0,7181,6423,758,0
2017-10-22,2017,October,Columbus,organic,1.68,Medium,12206,547,1829,0,9830,8497,1333,0
2017-10-15,2017,October,Columbus,organic,1.78,Medium,10716,584,1788,0,8344,7285,1059,0
2017-10-08,2017,October,Columbus,organic,1.89,Medium,9142,583,1941,0,6618,6598,20,0
2017-10-01,2017,October,Columbus,organic,1.91,Medium,9352,599,2056,0,6697,6062,635,0
2017-09-24,2017,September,Columbus,organic,2.22,High,10489,572,1882,0,8035,4142,3893,0
2017-09-17,2017,September,Columbus,organic,2.03,High,7548,655,1882,0,5011,4019,992,0
2017-09-10,2017,September,Columbus,organic,2.13,High,7365,647,2092,0,4626,3489,1137,0
2017-09-03,2017,September,Columbus,organic,2.1,High,9059,525,1737,0,6797,4338,2459,0
2017-08-27,2017,August,Columbus,organic,1.87,Medium,7111,548,1242,0,5321,4030,1291,0
2017-08-20,2017,August,Columbus,organic,1.8,Medium,7564,581,1816,0,5167,4049,1118,0
2017-08-13,2017,August,Columbus,organic,1.73,Medium,7526,746,2180,0,4600,4464,136,0
2017-08-06,2017,August,Columbus,organic,1.72,Medium,7588,560,1981,0,5047,4024,1023,0
2017-07-30,2017,July,Columbus,organic,1.61,Medium,9033,639,2113,0,6281,4055,2226,0
2017-07-23,2017,July,Columbus,organic,1.73,Medium,12072,506,3601,0,7965,2961,5004,0
2017-07-16,2017,July,Columbus,organic,1.69,Medium,10483,785,3254,0,6444,3221,3223,0
2017-07-09,2017,July,Columbus,organic,1.38,Medium,9168,585,2285,0,6298,1024,5274,0
2017-07-02,2017,July,Columbus,organic,1.46,Medium,8676,477,1908,0,6291,1828,4463,0
2017-06-25,2017,June,Columbus,organic,1.28,Medium,6043,327,1746,0,3970,418,3552,0
2017-06-18,2017,June,Columbus,organic,1.14,Medium,8655,464,2943,0,5248,784,4464,0
2017-06-11,2017,June,Columbus,organic,0.83,Low,21265,597,3255,0,17413,1650,15763,0
2017-06-04,2017,June,Columbus,organic,1.44,Medium,10384,728,3262,0,6394,2168,4226,0
2017-05-28,2017,May,Columbus,organic,1.51,Medium,12423,645,3161,0,8617,2472,6145,0
2017-05-21,2017,May,Columbus,organic,1.44,Medium,9530,642,3255,0,5633,1631,4002,0
2017-05-14,2017,May,Columbus,organic,1.64,Medium,8118,666,3418,0,4034,2226,1808,0
2017-05-07,2017,May,Columbus,organic,1.61,Medium,9940,696,3430,0,5814,1994,3820,0
2017-04-30,2017,April,Columbus,organic,1.7,Medium,10633,784,3774,0,6075,2554,3521,0
2017-04-23,2017,April,Columbus,organic,1.63,Medium,7379,710,2797,0,3872,2812,1060,0
2017-04-16,2017,April,Columbus,organic,1.03,Medium,14082,764,2797,0,10521,2641,7880,0
2017-04-09,2017,April,Columbus,organic,0.97,Low,13309,757,3087,0,9465,2635,6830,0
2017-04-02,2017,April,Columbus,organic,1.39,Medium,9702,801,3980,0,4921,2330,2591,0
2017-03-26,2017,March,Columbus,organic,0.72,Low,22560,632,3717,0,18211,2515,15696,0
2017-03-19,2017,March,Columbus,organic,1.5,Medium,7892,695,3641,0,3556,2434,1122,0
2017-03-12,2017,March,Columbus,organic,0.83,Low,17119,657,3678,0,12784,2149,10635,0
2017-03-05,2017,March,Columbus,organic,0.52,Low,32114,702,3008,0,28404,1851,26553,0
2017-02-26,2017,February,Columbus,organic,0.66,Low,19773,660,3386,0,15727,1483,14244,0
2017-02-19,2017,February,Columbus,organic,0.74,Low,17518,682,3153,0,13683,1933,11750,0
2017-02-12,2017,February,Columbus,organic,1.0,Low,10854,751,2490,0,7613,1835,5778,0
2017-02-05,2017,February,Columbus,organic,0.98,Low,10383,689,2992,0,6702,1755,4947,0
2017-01-29,2017,January,Columbus,organic,1.49,Medium,6971,801,3370,0,2800,2040,760,0
2017-01-22,2017,January,Columbus,organic,0.94,Low,11259,628,2305,0,8326,2083,6243,0
2017-01-15,2017,January,Columbus,organic,1.73,Medium,5149,626,2307,0,2216,2173,43,0
2017-01-08,2017,January,Columbus,organic,1.56,Medium,4992,580,2132,0,2280,2140,140,0
2017-01-01,2017,January,Columbus,organic,1.58,Medium,5949,774,2724,0,2451,2273,178,0
2017-12-31,2017,December,DallasFtWorth,organic,1.48,Medium,21181,3746,327,0,17108,15338,1770,0
2017-12-24,2017,December,DallasFtWorth,organic,1.44,Medium,24924,4617,479,0,19828,19024,804,0
2017-12-17,2017,December,DallasFtWorth,organic,1.41,Medium,20248,3364,338,0,16546,16349,197,0
2017-12-10,2017,December,DallasFtWorth,organic,1.53,Medium,16640,3195,334,0,13111,9916,3195,0
2017-12-03,2017,December,DallasFtWorth,organic,1.66,Medium,18539,4178,330,0,14031,10610,3421,0
2017-11-26,2017,November,DallasFtWorth,organic,1.65,Medium,15522,3563,249,0,11710,11662,48,0
2017-11-19,2017,November,DallasFtWorth,organic,1.63,Medium,21044,5229,296,0,15519,15488,31,0
2017-11-12,2017,November,DallasFtWorth,organic,1.7,Medium,20246,5899,417,0,13930,13895,35,0
2017-11-05,2017,November,DallasFtWorth,organic,1.64,Medium,18269,4534,324,0,13411,13308,103,0
2017-10-29,2017,October,DallasFtWorth,organic,1.67,Medium,20559,4525,322,0,15712,15695,17,0
2017-10-22,2017,October,DallasFtWorth,organic,1.69,Medium,19215,3990,395,0,14830,14807,23,0
2017-10-15,2017,October,DallasFtWorth,organic,1.71,Medium,21261,5297,450,0,15514,15504,10,0
2017-10-08,2017,October,DallasFtWorth,organic,1.73,Medium,19808,5943,471,0,13394,13391,3,0
2017-10-01,2017,October,DallasFtWorth,organic,1.7,Medium,21221,5443,388,0,15390,15387,3,0
2017-09-24,2017,September,DallasFtWorth,organic,1.68,Medium,21509,5819,536,0,15154,15147,7,0
2017-09-17,2017,September,DallasFtWorth,organic,1.79,Medium,20021,6047,554,0,13420,13403,17,0
2017-09-10,2017,September,DallasFtWorth,organic,1.81,Medium,24831,8554,658,0,15619,15606,13,0
