,date,year,region,type,avg_price,price_category,total_volume,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
13671,2016-07-24,2016,PhoenixTucson,organic,2.08,High,11457,4720,4140,0,2597,463,2134,0
13672,2016-07-17,2016,PhoenixTucson,organic,1.77,Medium,14216,6636,4591,0,2989,432,2557,0
13673,2016-07-10,2016,PhoenixTucson,organic,1.82,Medium,13993,6135,4632,0,3226,420,2806,0
13674,2016-07-03,2016,PhoenixTucson,organic,1.65,Medium,14055,6214,4301,0,3540,454,3086,0
13675,2016-06-26,2016,PhoenixTucson,organic,1.66,Medium,13866,6128,4823,0,2915,647,2268,0
13676,2016-06-19,2016,PhoenixTucson,organic,1.69,Medium,17096,5593,9680,0,1823,484,1339,0
13677,2016-06-12,2016,PhoenixTucson,organic,1.51,Medium,14349,7297,5159,0,1893,1185,708,0
13678,2016-06-05,2016,PhoenixTucson,organic,1.52,Medium,12700,5652,4638,0,2410,574,1836,0
13679,2016-05-29,2016,PhoenixTucson,organic,1.47,Medium,19188,5317,11018,0,2853,415,2438,0
13680,2016-05-22,2016,PhoenixTucson,organic,1.52,Medium,14664,5249,6144,0,3271,304,2967,0
13681,2016-05-15,2016,PhoenixTucson,organic,1.37,Medium,23075,6930,11800,0,4345,419,3926,0
13682,2016-05-08,2016,PhoenixTucson,organic,1.41,Medium,14188,6947,3839,0,3402,525,2877,0
13683,2016-05-01,2016,PhoenixTucson,organic,1.3,Medium,19517,10863,3559,0,5095,1555,3540,0
13684,2016-04-24,2016,PhoenixTucson,organic,1.39,Medium,33499,19535,9311,0,4653,1073,3580,0
13685,2016-04-17,2016,PhoenixTucson,organic,1.53,Medium,18395,7151,8259,0,2985,729,2256,0
13686,2016-04-10,2016,PhoenixTucson,organic,1.38,Medium,13920,6553,2195,0,5172,4131,1041,0
13687,2016-04-03,2016,PhoenixTucson,organic,1.25,Medium,13282,7694,1684,0,3904,3146,758,0
13688,2016-03-27,2016,PhoenixTucson,organic,1.54,Medium,11321,6596,2101,0,2624,2260,364,0
13689,2016-03-20,2016,PhoenixTucson,organic,1.57,Medium,10098,5964,1870,0,2264,2071,193,0
13690,2016-03-13,2016,PhoenixTucson,organic,1.47,Medium,11204,5810,1768,0,3626,3586,40,0
13691,2016-03-06,2016,PhoenixTucson,organic,1.48,Medium,12437,5687,1414,0,5336,4871,465,0
13692,2016-02-28,2016,PhoenixTucson,organic,1.52,Medium,10666,5124,1445,0,4097,3987,110,0
13693,2016-02-21,2016,PhoenixTucson,organic,1.63,Medium,9223,4296,1488,0,3439,2821,618,0
13694,2016-02-14,2016,PhoenixTucson,organic,1.34,Medium,12060,6180,1601,0,4279,3027,1252,0
13695,2016-02-07,2016,PhoenixTucson,organic,1.6,Medium,9473,5808,992,0,2673,2401,272,0
13696,2016-01-31,2016,PhoenixTucson,organic,1.53,Medium,8135,5035,1073,0,2027,1949,78,0
13697,2016-01-24,2016,PhoenixTucson,organic,1.61,Medium,9059,5138,1669,0,2252,2188,64,0
13698,2016-01-17,2016,PhoenixTucson,organic,1.46,Medium,10927,6759,1864,0,2304,2242,62,0
13699,2016-01-10,2016,PhoenixTucson,organic,1.35,Medium,13146,7105,1765,0,4276,4179,97,0
13700,2016-01-03,2016,PhoenixTucson,organic,1.61,Medium,10651,6890,1037,0,2724,2619,105,0
13701,2016-12-25,2016,Pittsburgh,organic,1.48,Medium,7784,709,3,0,7072,6823,249,0
13702,2016-12-18,2016,Pittsburgh,organic,1.48,Medium,6429,693,14,0,5722,5309,413,0
13703,2016-12-11,2016,Pittsburgh,organic,1.52,Medium,7774,756,17,0,7001,6516,485,0
13704,2016-12-04,2016,Pittsburgh,organic,1.53,Medium,7909,893,9,0,7007,6548,459,0
13705,2016-11-27,2016,Pittsburgh,organic,1.53,Medium,6724,660,7,2,6055,5637,418,0
13706,2016-11-20,2016,Pittsburgh,organic,1.53,Medium,7498,831,18,0,6649,6229,420,0
13707,2016-11-13,2016,Pittsburgh,organic,1.53,Medium,7864,873,7,0,6984,6548,436,0
13708,2016-11-06,2016,Pittsburgh,organic,1.53,Medium,8022,891,74,0,7057,6635,422,0
13709,2016-10-30,2016,Pittsburgh,organic,1.54,Medium,8707,949,60,0,7698,7249,449,0
13710,2016-10-23,2016,Pittsburgh,organic,1.52,Medium,8896,1009,88,0,7799,7225,574,0
13711,2016-10-16,2016,Pittsburgh,organic,1.53,Medium,9213,969,133,0,8111,7686,425,0
13712,2016-10-09,2016,Pittsburgh,organic,1.51,Medium,9599,1003,103,0,8493,7952,541,0
13713,2016-10-02,2016,Pittsburgh,organic,1.53,Medium,10006,796,105,0,9105,8683,422,0
13714,2016-09-25,2016,Pittsburgh,organic,1.53,Medium,8814,1032,129,0,7653,7152,501,0
13715,2016-09-18,2016,Pittsburgh,organic,1.51,Medium,7588,1153,157,0,6278,5973,305,0
13716,2016-09-11,2016,Pittsburgh,organic,1.49,Medium,6095,1075,114,0,4906,4522,384,0
13717,2016-09-04,2016,Pittsburgh,organic,1.53,Medium,5273,927,128,0,4218,4183,35,0
13718,2016-08-28,2016,Pittsburgh,organic,1.52,Medium,4650,713,225,0,3712,3503,209,0
13719,2016-08-21,2016,Pittsburgh,organic,1.54,Medium,5441,740,170,0,4531,4523,8,0
13720,2016-08-14,2016,Pittsburgh,organic,1.54,Medium,5960,915,208,0,4837,4672,165,0
13721,2016-08-07,2016,Pittsburgh,organic,1.54,Medium,5083,860,175,0,4048,3940,108,0
13722,2016-07-31,2016,Pittsburgh,organic,1.49,Medium,6156,845,246,3,5062,5062,0,0
13723,2016-07-24,2016,Pittsburgh,organic,1.46,Medium,5495,657,164,0,4674,4667,7,0
13724,2016-07-17,2016,Pittsburgh,organic,1.44,Medium,5896,608,197,0,5091,5070,21,0
13725,2016-07-10,2016,Pittsburgh,organic,1.49,Medium,2673,333,537,0,1803,1699,104,0
13726,2016-07-03,2016,Pittsburgh,organic,1.47,Medium,3486,252,526,0,2708,2617,91,0
13727,2016-06-26,2016,Pittsburgh,organic,1.48,Medium,5571,545,257,0,4769,4769,0,0
13728,2016-06-19,2016,Pittsburgh,organic,1.43,Medium,7346,566,212,12,6556,6552,4,0
13729,2016-06-12,2016,Pittsburgh,organic,1.47,Medium,5885,690,178,32,4985,4906,79,0
13730,2016-06-05,2016,Pittsburgh,organic,1.49,Medium,5640,841,201,7,4591,4576,15,0
13731,2016-05-29,2016,Pittsburgh,organic,1.49,Medium,7189,1006,248,7,5928,5928,0,0
13732,2016-05-22,2016,Pittsburgh,organic,1.42,Medium,1979,378,150,32,1419,1419,0,0
13733,2016-05-15,2016,Pittsburgh,organic,1.41,Medium,2139,180,241,15,1703,1703,0,0
13734,2016-05-08,2016,Pittsburgh,organic,1.31,Medium,2124,238,389,36,1461,1461,0,0
13735,2016-05-01,2016,Pittsburgh,organic,1.42,Medium,2119,139,269,16,1695,1695,0,0
13736,2016-04-24,2016,Pittsburgh,organic,1.48,Medium,1542,140,154,56,1192,1188,4,0
13737,2016-04-17,2016,Pittsburgh,organic,1.48,Medium,1615,89,323,3,1200,1200,0,0
13738,2016-04-10,2016,Pittsburgh,organic,1.35,Medium,1160,92,301,0,767,767,0,0
13739,2016-04-03,2016,Pittsburgh,organic,1.43,Medium,1015,99,322,0,594,591,3,0
13740,2016-03-27,2016,Pittsburgh,organic,1.18,Medium,1703,97,220,26,1360,1357,3,0
13741,2016-03-20,2016,Pittsburgh,organic,1.2,Medium,1237,69,146,12,1010,976,34,0
13742,2016-03-13,2016,Pittsburgh,organic,1.15,Medium,1480,109,84,9,1278,1275,3,0
13743,2016-03-06,2016,Pittsburgh,organic,1.37,Medium,867,136,127,5,599,589,10,0
13744,2016-02-28,2016,Pittsburgh,organic,1.54,Medium,880,135,276,0,469,387,82,0
13745,2016-02-21,2016,Pittsburgh,organic,1.33,Medium,1256,314,32,0,910,615,295,0
13746,2016-02-14,2016,Pittsburgh,organic,1.38,Medium,1239,196,165,0,878,688,190,0
13747,2016-02-07,2016,Pittsburgh,organic,1.45,Medium,992,161,191,0,640,539,101,0
13748,2016-01-31,2016,Pittsburgh,organic,1.3,Medium,1242,293,137,0,812,749,63,0
13749,2016-01-24,2016,Pittsburgh,organic,1.16,Medium,1940,236,132,0,1572,1526,46,0
13750,2016-01-17,2016,Pittsburgh,organic,1.45,Medium,1220,454,42,0,724,560,164,0
13751,2016-01-10,2016,Pittsburgh,organic,1.4,Medium,1315,374,21,0,920,816,104,0
13752,2016-01-03,2016,Pittsburgh,organic,1.44,Medium,912,292,13,0,607,462,145,0
13753,2016-12-25,2016,Plains,organic,1.55,Medium,43291,4246,12544,638,25863,19475,6388,0
13754,2016-12-18,2016,Plains,organic,1.6,Medium,41256,4281,11383,2390,23202,16450,6752,0
13755,2016-12-11,2016,Plains,organic,1.71,Medium,43541,3862,12346,3684,23649,16668,6981,0
13756,2016-12-04,2016,Plains,organic,1.7,Medium,43161,5017,12919,876,24349,14907,9442,0
13757,2016-11-27,2016,Plains,organic,1.69,Medium,45636,4254,11989,1073,28320,16699,11621,0
13758,2016-11-20,2016,Plains,organic,1.63,Medium,50911,4071,12447,1059,33334,20022,13312,0
13759,2016-11-13,2016,Plains,organic,1.74,Medium,51861,5111,13801,827,32122,23131,8991,0
13760,2016-11-06,2016,Plains,organic,1.76,Medium,43201,5866,10067,1873,25395,18106,7289,0
13761,2016-10-30,2016,Plains,organic,1.8,Medium,33702,3145,10032,1059,19466,14283,5183,0
13762,2016-10-23,2016,Plains,organic,1.55,Medium,36280,4398,9251,505,22126,12964,9162,0
13763,2016-10-16,2016,Plains,organic,1.67,Medium,33833,5296,5664,1040,21833,16796,5037,0
13764,2016-10-09,2016,Plains,organic,1.55,Medium,45120,2685,10631,607,31197,18266,12931,0
13765,2016-10-02,2016,Plains,organic,1.76,Medium,47384,2805,18186,650,25743,13418,12325,0
13766,2016-09-25,2016,Plains,organic,1.87,Medium,44994,4313,19597,1091,19993,11441,8552,0
13767,2016-09-18,2016,Plains,organic,1.78,Medium,43824,4330,18801,334,20359,8413,11946,0
13768,2016-09-11,2016,Plains,organic,1.86,Medium,46267,3553,23353,78,19283,8714,10569,0
13769,2016-09-04,2016,Plains,organic,1.76,Medium,52999,5375,23930,231,23463,9985,13478,0
13770,2016-08-28,2016,Plains,organic,1.67,Medium,54112,5906,22227,309,25670,9529,16141,0
13771,2016-08-21,2016,Plains,organic,1.8,Medium,51546,7264,21639,526,22117,12589,9528,0
13772,2016-08-14,2016,Plains,organic,1.82,Medium,53867,5829,22763,4412,20863,10714,10149,0
13773,2016-08-07,2016,Plains,organic,1.81,Medium,52811,5185,21426,2732,23468,14422,9046,0
13774,2016-07-31,2016,Plains,organic,1.72,Medium,53686,4040,21222,2116,26308,16898,9410,0
13775,2016-07-24,2016,Plains,organic,1.63,Medium,56114,4091,23352,79,28592,19205,9387,0
13776,2016-07-17,2016,Plains,organic,1.76,Medium,46645,3983,22440,886,19336,13280,6056,0
13777,2016-07-10,2016,Plains,organic,1.7,Medium,48278,3310,21766,5490,17712,9277,8435,0
13778,2016-07-03,2016,Plains,organic,1.63,Medium,50609,3411,21335,5331,20532,11799,8733,0
13779,2016-06-26,2016,Plains,organic,1.63,Medium,52284,5252,22040,1998,22994,16107,6887,0
13780,2016-06-19,2016,Plains,organic,1.63,Medium,57957,6102,24051,7861,19943,14702,5241,0
13781,2016-06-12,2016,Plains,organic,1.63,Medium,51075,5529,22176,2575,20795,16998,3797,0
13782,2016-06-05,2016,Plains,organic,1.68,Medium,54947,5201,26661,3346,19739,14844,4895,0
13783,2016-05-29,2016,Plains,organic,1.76,Medium,40907,4923,24224,1388,10372,7022,3350,0
13784,2016-05-22,2016,Plains,organic,1.63,Medium,53325,7056,25456,10288,10525,6942,3583,0
13785,2016-05-15,2016,Plains,organic,1.65,Medium,47778,5526,23573,2754,15925,9033,6892,0
13786,2016-05-08,2016,Plains,organic,1.58,Medium,54826,5401,23826,11270,14329,8338,5991,0
13787,2016-05-01,2016,Plains,organic,1.59,Medium,42077,4211,22094,1261,14511,8629,5882,0
13788,2016-04-24,2016,Plains,organic,1.29,Medium,61994,4955,21250,3329,32460,16742,15718,0
13789,2016-04-17,2016,Plains,organic,1.57,Medium,42573,4096,21297,3141,14039,7727,6312,0
13790,2016-04-10,2016,Plains,organic,1.36,Medium,57602,4047,22066,7334,24155,7182,16973,0
13791,2016-04-03,2016,Plains,organic,1.45,Medium,46544,4228,20886,3760,17670,5265,12405,0
13792,2016-03-27,2016,Plains,organic,1.45,Medium,47441,6443,19973,2999,18026,5363,12663,0
13793,2016-03-20,2016,Plains,organic,1.44,Medium,48043,4101,18883,5029,20030,6578,13452,0
13794,2016-03-13,2016,Plains,organic,1.54,Medium,41061,4495,19232,2392,14942,6084,8858,0
13795,2016-03-06,2016,Plains,organic,1.76,Medium,35594,4825,18332,1348,11089,6599,4490,0
13796,2016-02-28,2016,Plains,organic,1.39,Medium,51756,5743,20483,6482,19048,8050,10998,0
13797,2016-02-21,2016,Plains,organic,1.34,Medium,51258,3340,19358,4680,23880,8503,15377,0
13798,2016-02-14,2016,Plains,organic,1.68,Medium,36770,4151,17199,3353,12067,7771,4296,0
13799,2016-02-07,2016,Plains,organic,1.57,Medium,37624,3284,17838,3582,12920,8837,4083,0
13800,2016-01-31,2016,Plains,organic,1.55,Medium,40874,3229,17774,1427,18444,9101,9343,0
13801,2016-01-24,2016,Plains,organic,1.33,Medium,56919,4016,16270,8256,28377,11379,16998,0
13802,2016-01-17,2016,Plains,organic,1.47,Medium,50054,4042,17676,8952,19384,10323,9061,0
13803,2016-01-10,2016,Plains,organic,1.63,Medium,41957,5395,14900,3837,17825,11957,5868,0
13804,2016-01-03,2016,Plains,organic,1.5,Medium,38956,3092,15012,2690,18162,7904,10258,0
13805,2016-12-25,2016,Portland,organic,0.68,Low,72161,2888,7044,10,62219,639,61580,0
13806,2016-12-18,2016,Portland,organic,0.99,Low,35326,4212,3820,2,27292,1072,26220,0
13807,2016-12-11,2016,Portland,organic,1.45,Medium,19755,3528,3218,7,13002,168,12834,0
13808,2016-12-04,2016,Portland,organic,1.46,Medium,26064,3404,4488,10,18162,233,17929,0
13809,2016-11-27,2016,Portland,organic,1.39,Medium,26868,2771,3371,8,20718,130,20588,0
13810,2016-11-20,2016,Portland,organic,1.41,Medium,31253,2457,4595,7,24194,776,23418,0
13811,2016-11-13,2016,Portland,organic,2.16,High,18793,2803,8416,5,7569,704,6865,0
13812,2016-11-06,2016,Portland,organic,1.79,Medium,25233,3623,7496,5,14109,344,13765,0
13813,2016-10-30,2016,Portland,organic,2.55,High,7137,1911,4598,1,627,172,455,0
13814,2016-10-23,2016,Portland,organic,2.1,High,7817,1807,3688,18,2304,386,1918,0
13815,2016-10-16,2016,Portland,organic,1.4,Medium,26244,3781,4115,5,18343,2640,15703,0
13816,2016-10-09,2016,Portland,organic,1.39,Medium,18266,2825,2772,3,12666,527,12139,0
13817,2016-10-02,2016,Portland,organic,1.21,Medium,26445,2844,2404,0,21197,2391,18806,0
13818,2016-09-25,2016,Portland,organic,1.57,Medium,15563,2982,2887,0,9694,4026,5668,0
13819,2016-09-18,2016,Portland,organic,1.46,Medium,24816,4166,3431,0,17219,9867,7352,0
13820,2016-09-11,2016,Portland,organic,1.22,Medium,43084,4821,5901,0,32362,6677,25685,0
13821,2016-09-04,2016,Portland,organic,1.34,Medium,38353,4755,13713,0,19885,873,19012,0
13822,2016-08-28,2016,Portland,organic,2.06,High,21628,5636,15480,0,512,259,253,0
13823,2016-08-21,2016,Portland,organic,1.67,Medium,25714,4776,9486,5,11447,2931,8516,0
13824,2016-08-14,2016,Portland,organic,1.74,Medium,29527,6587,11770,0,11170,3626,7544,0
13825,2016-08-07,2016,Portland,organic,1.58,Medium,28824,5515,9962,0,13347,3073,10274,0
13826,2016-07-31,2016,Portland,organic,1.64,Medium,30037,5706,11095,0,13236,6848,6388,0
13827,2016-07-24,2016,Portland,organic,2.25,High,20483,5280,13778,10,1415,1037,378,0
13828,2016-07-17,2016,Portland,organic,1.86,Medium,29018,4204,15793,26,8995,114,8881,0
13829,2016-07-10,2016,Portland,organic,1.66,Medium,27249,5420,11124,20,10685,131,10554,0
13830,2016-07-03,2016,Portland,organic,1.33,Medium,45380,6123,12523,0,26734,66,26668,0
13831,2016-06-26,2016,Portland,organic,1.42,Medium,36278,5890,17272,25,13091,109,12982,0
13832,2016-06-19,2016,Portland,organic,1.23,Medium,49843,7924,26691,18,15210,1979,13231,0
13833,2016-06-12,2016,Portland,organic,1.67,Medium,25140,6922,15537,15,2666,273,2393,0
13834,2016-06-05,2016,Portland,organic,1.66,Medium,29172,7923,20356,12,881,90,791,0
13835,2016-05-29,2016,Portland,organic,1.44,Medium,34898,2629,21156,0,11113,150,10963,0
13836,2016-05-22,2016,Portland,organic,1.22,Medium,56943,1811,32673,7,22452,123,22329,0
13837,2016-05-15,2016,Portland,organic,1.61,Medium,28746,1974,24271,3,2498,97,2401,0
13838,2016-05-08,2016,Portland,organic,1.19,Medium,40105,2073,19666,3,18363,103,18260,0
13839,2016-05-01,2016,Portland,organic,1.03,Medium,44516,2159,14038,0,28319,99,28220,0
13840,2016-04-24,2016,Portland,organic,1.39,Medium,38187,1875,29434,3,6875,199,6676,0
13841,2016-04-17,2016,Portland,organic,1.64,Medium,19825,2204,14267,2,3352,93,3259,0
13842,2016-04-10,2016,Portland,organic,0.96,Low,81224,2126,32427,0,46671,321,46350,0
13843,2016-04-03,2016,Portland,organic,1.3,Medium,35447,2240,16387,5,16815,297,16518,0
13844,2016-03-27,2016,Portland,organic,1.33,Medium,30826,1420,16075,2,13329,89,13240,0
13845,2016-03-20,2016,Portland,organic,0.87,Low,96171,1402,26704,0,68065,258,67807,0
13846,2016-03-13,2016,Portland,organic,1.13,Medium,38890,1466,10758,0,26666,36,26630,0
13847,2016-03-06,2016,Portland,organic,1.29,Medium,29352,1472,11529,2,16349,0,16349,0
13848,2016-02-28,2016,Portland,organic,1.89,Medium,12314,1352,10794,2,166,26,140,0
13849,2016-02-21,2016,Portland,organic,1.76,Medium,13209,785,9954,5,2465,191,2274,0
13850,2016-02-14,2016,Portland,organic,0.9,Low,63683,1156,18425,3,44099,1434,42665,0
13851,2016-02-07,2016,Portland,organic,1.12,Medium,30022,1306,12258,0,16458,12386,4072,0
13852,2016-01-31,2016,Portland,organic,1.35,Medium,24572,1050,9317,13,14192,43,14149,0
13853,2016-01-24,2016,Portland,organic,1.6,Medium,17725,1555,8078,15,8077,0,8077,0
13854,2016-01-17,2016,Portland,organic,1.22,Medium,29447,1346,11419,0,16682,28,16654,0
13855,2016-01-10,2016,Portland,organic,1.25,Medium,30581,1552,12122,15,16892,22,16870,0
13856,2016-01-03,2016,Portland,organic,1.44,Medium,28251,2017,10072,7,16155,133,16022,0
13857,2016-12-25,2016,RaleighGreensboro,organic,1.6,Medium,8198,169,3060,370,4599,4526,73,0
13858,2016-12-18,2016,RaleighGreensboro,organic,1.6,Medium,6605,210,2561,292,3542,3393,149,0
13859,2016-12-11,2016,RaleighGreensboro,organic,1.63,Medium,7686,130,3172,299,4085,3333,752,0
13860,2016-12-04,2016,RaleighGreensboro,organic,2.01,High,7632,154,2819,259,4400,4029,371,0
13861,2016-11-27,2016,RaleighGreensboro,organic,2.01,High,9854,194,2961,331,6368,5708,660,0
13862,2016-11-20,2016,RaleighGreensboro,organic,1.87,Medium,12022,145,3002,445,8430,7328,1102,0
13863,2016-11-13,2016,RaleighGreensboro,organic,1.85,Medium,10277,182,3018,418,6659,5476,1183,0
13864,2016-11-06,2016,RaleighGreensboro,organic,1.85,Medium,13652,182,3574,447,9449,8399,1050,0
13865,2016-10-30,2016,RaleighGreensboro,organic,1.83,Medium,13196,181,5747,603,6665,6482,183,0
13866,2016-10-23,2016,RaleighGreensboro,organic,1.69,Medium,14743,172,6245,615,7711,6164,1547,0
13867,2016-10-16,2016,RaleighGreensboro,organic,1.69,Medium,13122,169,5344,580,7029,6432,597,0
13868,2016-10-09,2016,RaleighGreensboro,organic,1.65,Medium,14283,252,6046,666,7319,6450,869,0
13869,2016-10-02,2016,RaleighGreensboro,organic,1.87,Medium,10465,191,4744,452,5078,4848,230,0
13870,2016-09-25,2016,RaleighGreensboro,organic,1.81,Medium,12808,227,4839,424,7318,6303,1015,0
13871,2016-09-18,2016,RaleighGreensboro,organic,1.85,Medium,12131,209,5138,451,6333,5827,506,0
13872,2016-09-11,2016,RaleighGreensboro,organic,1.77,Medium,15910,218,5379,518,9795,8920,875,0
13873,2016-09-04,2016,RaleighGreensboro,organic,1.83,Medium,14952,203,5615,591,8543,7280,1263,0
13874,2016-08-28,2016,RaleighGreensboro,organic,1.79,Medium,14753,432,5341,562,8418,6860,1558,0
13875,2016-08-21,2016,RaleighGreensboro,organic,1.83,Medium,15043,393,5555,665,8430,7973,457,0
13876,2016-08-14,2016,RaleighGreensboro,organic,1.84,Medium,11554,265,5473,699,5117,4511,606,0
13877,2016-08-07,2016,RaleighGreensboro,organic,1.65,Medium,15800,279,9030,1380,5111,3957,1154,0
13878,2016-07-31,2016,RaleighGreensboro,organic,1.68,Medium,15251,326,7146,1132,6647,6308,339,0
13879,2016-07-24,2016,RaleighGreensboro,organic,1.72,Medium,15013,285,6935,1421,6372,5947,425,0
13880,2016-07-17,2016,RaleighGreensboro,organic,1.76,Medium,12786,340,4953,1037,6456,5924,532,0
13881,2016-07-10,2016,RaleighGreensboro,organic,1.87,Medium,10162,332,3715,647,5468,5255,213,0
13882,2016-07-03,2016,RaleighGreensboro,organic,1.88,Medium,9151,241,3230,722,4958,4772,186,0
13883,2016-06-26,2016,RaleighGreensboro,organic,1.72,Medium,9221,261,3229,599,5132,4327,805,0
13884,2016-06-19,2016,RaleighGreensboro,organic,1.78,Medium,8904,250,3228,590,4836,4323,513,0
13885,2016-06-12,2016,RaleighGreensboro,organic,1.7,Medium,9782,229,3677,469,5407,4380,1027,0
13886,2016-06-05,2016,RaleighGreensboro,organic,1.58,Medium,10196,222,4200,465,5309,4238,1071,0
13887,2016-05-29,2016,RaleighGreensboro,organic,1.8,Medium,8580,236,3674,404,4266,3765,501,0
13888,2016-05-22,2016,RaleighGreensboro,organic,1.33,Medium,8390,197,3106,339,4748,3330,1418,0
13889,2016-05-15,2016,RaleighGreensboro,organic,1.66,Medium,6628,282,3879,442,2025,1946,79,0
13890,2016-05-08,2016,RaleighGreensboro,organic,1.65,Medium,6931,323,3842,493,2273,2045,228,0
13891,2016-05-01,2016,RaleighGreensboro,organic,1.59,Medium,6514,229,3675,494,2116,1923,193,0
13892,2016-04-24,2016,RaleighGreensboro,organic,1.61,Medium,5854,158,3368,437,1891,1791,100,0
13893,2016-04-17,2016,RaleighGreensboro,organic,1.49,Medium,6440,211,2959,321,2949,2502,447,0
13894,2016-04-10,2016,RaleighGreensboro,organic,1.33,Medium,7371,170,2879,336,3986,3421,565,0
13895,2016-04-03,2016,RaleighGreensboro,organic,1.73,Medium,4879,158,3254,392,1075,850,225,0
13896,2016-03-27,2016,RaleighGreensboro,organic,1.43,Medium,5903,137,2548,330,2888,2230,658,0
13897,2016-03-20,2016,RaleighGreensboro,organic,1.42,Medium,5259,191,2697,327,2044,1020,1024,0
13898,2016-03-13,2016,RaleighGreensboro,organic,1.54,Medium,5341,264,2611,314,2152,1780,372,0
13899,2016-03-06,2016,RaleighGreensboro,organic,1.79,Medium,3721,157,2740,376,448,443,5,0
13900,2016-02-28,2016,RaleighGreensboro,organic,1.71,Medium,4245,230,2720,363,932,902,30,0
13901,2016-02-21,2016,RaleighGreensboro,organic,1.76,Medium,3565,212,2288,383,682,660,22,0
13902,2016-02-14,2016,RaleighGreensboro,organic,1.59,Medium,4235,183,1987,398,1667,1298,369,0
13903,2016-02-07,2016,RaleighGreensboro,organic,1.54,Medium,5562,215,2622,515,2210,1280,930,0
13904,2016-01-31,2016,RaleighGreensboro,organic,1.56,Medium,5730,187,2632,448,2463,1822,641,0
13905,2016-01-24,2016,RaleighGreensboro,organic,1.59,Medium,5276,113,2236,416,2511,2409,102,0
13906,2016-01-17,2016,RaleighGreensboro,organic,1.66,Medium,4138,147,2089,437,1465,1261,204,0
13907,2016-01-10,2016,RaleighGreensboro,organic,1.59,Medium,6505,145,3049,534,2777,2217,560,0
13908,2016-01-03,2016,RaleighGreensboro,organic,1.68,Medium,4885,157,2420,558,1750,1386,364,0
